"Station.name","Year","Depth","Long","Lat","Sampling.number","Total.Depth","Secchi","Temp","DO","DO_sat","pH","Alk","TP","TP_ugL","TN","Chla","Phaeo","CTI_TP","CTI_Chlorophyll","CTI_Secchi","ATemp","NH4","NOX","DO_Final","DO_sat_Final","PO4","ORP","Wind","Sal","Cond","TDS","TPigm","Month","Total.Depth_flag","Secchi_flag","Temp_flag","DO_flag","DO_sat_flag","pH_flag","Alk_flag","TP_flag","TP_ugL_flag","TN_flag","Chla_flag","Phaeo_flag","CTI_TP_flag","CTI_Chlorophyll_flag","CTI_Secchi_flag","ATemp_flag","NH4_flag","NOX_flag","DO_Final_flag","DO_sat_Final_flag","PO4_flag","ORP_flag","Wind_flag","Sal_flag","Cond_flag","TDS_flag","TPigm_flag"
"Eel Pond / BR-202-01",2009,0.5,-70.00763973,41.75587868,265875,NA,NA,20.7,8.02,NA,5.58,3.3,0.76,23.61,37.76,10.12,3.13,49.74,53.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4,2,2,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2001,0.5,-70.09238183,41.75379316,271255,3,1.16,22.1,11.4,NA,6.74,9.6,1.43,44.29,59.3,10.3,0,58.81,53.48,57.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2003,0.5,-70.09238183,41.75379316,269525,2.71,1.2,21.6,6.98,NA,6.71,1.02,2.5,77.43,55.8,8.32,14.4,66.87,51.38,57.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2004,0.5,-70.09238183,41.75379316,260975,2.85,2.1,19.3,7.51,NA,6.67,16.35,1.11,34.38,44.26,5.88,1.94,55.16,47.98,49.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2005,0.5,-70.09238183,41.75379316,253820,2.8,2.1,24.9,5.28,NA,6.67,19.37,1.8,55.75,37.31,17.55,0.76,62.13,58.71,49.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2006,0.5,-70.09238183,41.75379316,255392,2.85,1.45,22.4,10.14,NA,6.3,19.78,19.56,605.82,95.98,144.77,10.25,96.53,79.41,54.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,3,3,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2007,0.5,-70.09238183,41.75379316,263405,2.8,0.36,24.9,4.32,NA,6.05,10.5,2.87,89.02,55.27,37.17,12.61,68.88,66.07,74.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2008,0.5,-70.09238183,41.75379316,264729,2.75,0.92,24.6,7.68,NA,6.26,10.5,3.08,95.4,58.14,39.32,13.83,69.88,66.62,61.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2009,0.5,-70.09238183,41.75379316,266013,2.85,1.74,27.7,7.5,NA,6.2,13.2,3.32,102.83,57.91,39.2,24.35,70.96,66.59,52.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2010,0.5,-70.09238183,41.75379316,257987,2.84,1.3,26.6,7.28,NA,6.69,1.01,3.27,101.35,110.31,34.05,13.1,70.75,65.21,56.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2011,0.5,-70.09238183,41.75379316,267275,2.83,1.77,23.2,8.35,NA,6.58,9.6,1.75,54.2,50.39,41.12,2.98,61.72,67.06,51.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2012,0.5,-70.09238183,41.75379316,268390,2.45,2.02,21.6,7.28,NA,6.77,11.7,1.79,55.44,38.3,12.41,13.47,62.05,55.31,49.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2013,0.5,-70.09238183,41.75379316,259239,2.76,1.4,20.8,8.89,NA,6.6,12.1,8.67,268.54,51.94,47.36,9.03,84.8,68.44,55.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2014,0.5,-70.09238183,41.75379316,259958,2.64,1.63,20.2,6.42,NA,6.67,8.9,1.06,37.17,45.42,12.69,6.15,4.99,55.53,52.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Schoolhouse Pond / BR-205-01",2016,0.5,-70.09238183,41.75379316,256836,NA,NA,NA,NA,NA,NA,NA,1.47,45.53,50.92,20.99,28.17,59.21,60.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.16,9,4,4,4,4,4,4,4,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,2
"Smith Pond / BR-225-01",2001,0.5,-70.10417444,41.74764525,271308,3.01,1.19,24,8,NA,6.5,5.3,1.17,39.34,66.4,13.28,3.47,6.41,55.97,57.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2003,0.5,-70.10417444,41.74764525,269583,3.16,1.33,22.3,9.38,NA,6.78,0.53,0.6,18.58,47.6,5.37,0.32,50.44,47.09,55.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2004,0.5,-70.10417444,41.74764525,261066,2.77,1.31,24.1,5.91,NA,6.34,9.89,1.84,56.99,51.82,4,2.6,62.45,44.2,56.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2008,0.5,-70.10417444,41.74764525,264784,2.79,1.93,24.8,8.78,NA,6.19,3.2,0.57,17.66,32.63,7.45,4.75,0,50.3,50.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2009,0.5,-70.10417444,41.74764525,266069,2.89,2.65,20.1,7.93,NA,5.68,4,1.28,39.6,45.06,2.68,2.23,57.2,40.29,45.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2010,0.5,-70.10417444,41.74764525,258039,2.84,2.84,21.2,6.83,NA,6.53,3.8,1.03,32,43.88,6.81,6.09,54.13,49.42,44.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2011,0.5,-70.10417444,41.74764525,267333,2.84,2.69,19.6,9.17,NA,6.53,4.3,1.27,39.34,41.72,9.65,2.44,57.1,52.84,45.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2012,0.5,-70.10417444,41.74764525,268446,2.77,1.48,23.5,7.18,NA,6.83,6.2,1.11,34.38,44.8,4.04,5.65,55.16,44.3,54.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2013,0.5,-70.10417444,41.74764525,258993,2.8,0.85,24.2,8.49,NA,6.5,7.7,2.12,65.66,69.72,16.49,14.25,64.49,58.1,62.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Smith Pond / BR-225-01",2014,0.5,-70.10417444,41.74764525,260015,2.62,2.15,21.3,7.01,NA,6.66,6.5,1.62,50.18,50.6,23.38,14.66,60.61,60.62,48.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
